,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
0,5.201308624402362,3.0662818790497792,2.184738258751513,2.2346308792841234,2.4398654675679543,5.131894870859228,4.6672303579038665,4.355740133978609,4.1841696791353336,2.5654971037803604,2.561404096202638,4.189481304449788,4.358098777986449,4.645778271438768,5.141936981840849,2.7194572917775433,1.173908487910356,1.2663685582019166,1.886295069760454,2.2005786012653794,0.8512233343514333,0.06435437304045921,0.920748233795166,-0.2098597288131714,0.920748233795166,-0.2098597288131714,0.04368471309044608,0.0,1.5055862479371158,1.3041604120922645,0.8491510939659955,0.6380226803984911,0.5227681628993982,0.4510947431173895,0.4069129391715782,0.3779909870884515,0.3764809211988975,3.6289935990279463,3.3158311349109946,1.9641941882305693,2.611177559675917,2.240919747976026,4.434555461702231,5.058752317177798,6.041302434712341,1.972071937991009,2.0550214426427083,2.3912118059950678,0.7961563538855773,0.0563373643797791,0.920748233795166,-0.2098597288131714
1,5.13139653204214,3.618639696568232,5.37120277849807,5.721755637582566,6.27479361144322,2.301827242777321,2.6102068704534704,3.0246316258728285,2.9102305051422874,2.8691257725550403,4.437188078619687,4.566161368944865,6.41971994085483,3.6602832297256973,3.683618832619567,1.4300460377193367,1.3655059013977993,1.402075555865297,4.027740616463919,4.000249243481636,3.062006504872102,-0.20988171220183838,-0.0,0.0,-0.0,0.0,-0.0,0.0,3.2039569648726904,4.155356404471582,4.267658253139987,1.4523283663471644,1.3166332533126053,1.3315029007152193,6.6131823980891955,6.392216550354693,4.7521619260377586,4.758710780789934,2.9006124209884683,2.927689322533282,3.143792047204896,2.825211443284356,2.4741979383819515,2.4696448544434277,5.548170253816075,3.6640023497436234,3.6067804872677725,5.3070083042959,3.061907865514527,-0.20998979806627904,-0.0,0.0
2,1.5050691573356525,1.312900679759838,0.8607906157326194,0.6454055520961034,0.5283471472301472,0.4515017174758434,0.41002662605731766,0.3776971345402127,0.37456443496704805,3.6239543800070226,3.3211410595982667,1.9639204447155554,2.6086810263921576,2.2551394627411225,4.434683999819635,5.047982458049213,6.028181991004149,1.9764283508066791,2.063229577569722,2.3840228186732064,1.7045132384766346,0.0943094771302837,0.9426252245903015,-0.10050708800554276,0.9426252245903015,-0.018460486084222794,0.14842602443548036,0.0,1.5093053553356905,1.309140158497465,0.8468943806961658,0.6432381206959982,0.5262928536402711,0.46068260786785364,0.40612242393489373,0.37268731036488206,0.38259685730628984,3.619914915439401,3.3147614898641096,1.9737550132422292,2.6087334349809748,2.2409469221115836,4.434034365071516,5.0523357939555025,6.033653862275818,1.9774951709408648,2.058528228439035,2.395329352376425,1.6486122580276978,0.09688459643161784,0.9426252245903015,-0.018460486084222794
3,3.2067059980134567,4.152209064002793,4.286746442937847,4.323957202918842,1.2537489272514317,1.2184009741401927,1.2882324954123419,6.381804599956264,4.754343053451709,4.756371483468626,2.8973751148144524,2.924452869719895,3.1445479953980127,2.8132109732168677,2.4683288895373567,2.462295432303538,5.547429855105512,3.6405925382500035,3.601477730296951,5.316104744166842,3.06170238296185,-0.2113065524800275,-0.0,0.0,-0.0,0.0,-0.0,0.0,3.2114023426377876,4.148278183881324,4.269938461680594,4.316510130924664,1.2658853811535817,1.153082643714397,1.2244240500102332,6.384086997581338,4.758580531754156,4.763844163288791,2.8917621775001416,2.929911233858492,3.148213702788775,2.817695184526489,2.4837426449501563,2.462046008602446,5.531762593482218,3.6477869605955076,3.6007309694794083,5.307525414017676,3.0616232179921568,-0.2118124640042136,-0.0,0.0
4,1.953727644733984,5.21358025701854,5.4024262419298905,4.2290506665653025,4.39720471391147,7.188580760764196,5.049377325364125,3.6567572642574677,4.527218231917174,4.455220739425612,6.0234665509184815,6.125031828837246,5.043988183311531,5.001540882996646,3.0101760160268847,3.013282650488322,4.471706480668808,4.548277534109809,2.6103426157751195,2.568491125547328,3.958098067522504,0.08003579577867082,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.9535257332653257,5.2232942716374104,5.400571757251831,4.215816140255006,4.399753770718481,7.175325030468717,5.074783649989993,3.661940798290727,4.530291028844096,4.456458408806384,6.032308081217601,6.120624053681527,5.042467905109048,5.014787667081444,3.000072140091253,3.024438969291736,4.47403358273247,4.526434615008213,2.617782358344373,2.568749295158784,3.9581002516218025,0.0800356725240754,-0.0,-0.0
5,5.1593468354386065,5.211899305375128,3.939241702478253,4.015779613634459,6.302449117184971,7.196866771538416,3.168547500232687,3.4031129170760472,3.9701262950009633,3.9103635472313036,5.477178983802595,5.520854750510832,4.597217405796189,4.557154809441245,2.342579490493493,2.3348925605820012,6.258979737883244,4.256669719901537,5.612000040916369,2.573667889892326,3.51182108000669,-0.10363099405964449,0.3957977592945099,-0.16064462065696716,0.3957977592945099,-0.16064462065696716,0.11757656931877136,0.0,5.148971096506274,5.209688117445521,3.928166288102771,4.007768384245584,6.31647129568397,4.812214043696406,3.1035166800765253,3.4207954768007376,3.8945889554928934,3.8265233570374684,5.388528558846292,5.43783399475664,4.524119425168232,4.480600604414914,2.263337392049518,2.2452902361762344,6.26991781477706,4.211008155947455,5.614718293335598,2.579931669892367,3.488262544684175,-0.11426145495544193,0.3957977592945099,-0.16064462065696716
6,3.555344496530437,5.175964704518461,1.7120487390760626,1.7197097755765307,1.886985403531207,2.158956780041891,2.16297738851637,2.0186741866791396,1.9377138481746383,1.9087716835105397,3.4903408635705007,3.519926799364219,3.649484821118117,5.763663596913804,2.8872436131911714,2.9442482017760208,3.086011426854354,3.3327039080613963,3.722179542250865,5.566147593730008,3.0616358410196214,-0.2117117228533969,-0.0,0.0,-0.0,0.0,-0.0,0.0,3.5356768265235634,5.165117322716426,1.6813986331807043,1.717118040574555,1.8797355739291781,2.146802325863969,2.0710792962390565,1.9407924422107192,1.8560203930566417,1.8198821302476456,3.4105430143490967,3.5007593210163948,3.561497724582681,5.667766433609834,2.8256460709407336,2.8739589481777132,3.0202035555785622,3.2492549947927243,3.616721461997689,5.574291434537895,3.0616384887873718,-0.21171155824205035,-0.0,0.0
7,3.215040384528405,4.153470562357969,4.275802823999378,4.326769104784156,3.7889328226033787,3.8398038082984978,1.1018019948720628,1.0565147724265995,1.0561359108986583,4.767885985849687,2.9020191240767996,2.9293228292747235,3.1415593798746158,2.8093186998323207,2.4719202287007858,2.469235161385321,5.534698629456414,3.6501336311507875,3.6009832789963303,5.308051501707665,3.061624369102655,-0.21181243621946266,-0.0,0.0,-0.0,0.0,-0.0,0.0,3.2157628283901207,4.149496334525242,4.293929794381578,4.321058815183271,3.792993608986006,3.830402923559822,1.1676149111444518,1.0561985393481423,1.0422849034144008,1.1005887391437055,2.8886328717825194,2.9194428763768223,3.1537158140362824,2.8191936679985012,2.4881894684477563,2.462577897551546,5.541726653308902,3.6614016664596187,3.593757976360142,5.299951938794942,3.06162878104389,-0.2118121618381874,-0.0,0.0
8,3.74465295191195,3.6091822568814127,5.376664189875406,5.707070731320347,2.3308819218473347,2.260862038335879,2.615497362306966,2.9623625209332602,2.819560403254382,2.7790085347882534,4.373649772900344,4.400276782092709,6.33101925278043,3.605013116080627,3.624218177759739,3.705734701555767,1.3252362339292514,1.3306615303792193,4.040465438327516,3.996108018156474,3.061809619532509,-0.2106971885528064,-0.0,0.0,-0.0,0.0,-0.0,0.0,3.5970744862412922,3.6117597157806145,5.365359529686444,5.7087802496541595,2.22166924503453,2.1883097468104964,2.59914756593772,2.867516689872875,2.743911509936167,2.705959838278733,4.282860471140243,4.321883362190937,6.258086622195899,3.5257168581003,3.5567393729089902,3.635802940132575,1.291584161098974,1.2836750791236997,1.5137755173598764,3.9852314982164443,3.0617701894959812,-0.21090085828464877,-0.0,0.0
9,3.6289183585774865,3.61856232351184,5.36719869582162,3.1128127954097984,2.554683412941592,2.623800130915464,3.0143791223711744,5.214607066575191,4.935934653379193,4.808008363734571,3.1992714620370495,3.216421440530467,4.914181004113818,5.1467231050315805,1.5657429529180258,1.5839085339399386,1.8544471934946811,2.295338431931782,2.243446356757272,2.184927422937041,1.4985023558179673,0.1058768150253222,0.9426252245903015,0.0,0.9426252245903015,-0.05675318464636803,0.44293601997196674,0.0,3.5974859163710633,3.6096309119323378,5.372098354484982,2.9273110330229093,2.495509469409808,2.6156783243302564,3.0255081007982016,5.114095413766365,4.8521739185573045,4.716414269959677,3.1260276956742694,3.13534865210227,4.82482177331593,5.081438672975749,1.5785372636454837,1.5032242355010452,1.7274992908249127,2.1457565164471686,2.2532945450962445,2.1885051062906316,1.4048022999820566,0.10867153877555946,0.9426252245903015,-0.05675318464636803
