,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
0,4.070830299826133,5.854422519705903,6.2153327572642665,3.5328063602036304,3.6823029114618957,4.39206978905303,4.185588466224297,4.02448546997739,1.618938367945622,1.6160630157765674,4.591478161086013,4.375969883050312,3.501797011054951,3.5905424107250092,4.057460037287157,5.785540347801028,5.385094178102265,3.588654218797919,3.584360765043751,1.5207251565807076,3.419276139227976,-0.171734843495796,0.5680506825447083,-0.30009815096855164,0.5680506825447083,-0.4285971224308014,0.06972678005695343,0.0,5.1265262716665285,3.619876773265414,5.371517406525112,5.714827343157173,6.263759375741286,2.300725601274633,2.6087814642079454,3.0119308573752828,2.8917404474827233,1.481160962607029,1.4835927031269411,4.542735312916884,6.397710050228228,3.648791847387576,3.668948630485288,3.753137947964712,3.938109634234124,5.885373208297334,4.0392539736815225,3.994014765590425,3.3970391436477776,-0.1866223277274142,0.5680506825447083,-0.4285971224308014
1,4.043219655045168,5.810280982444672,6.166505087743227,3.575243706057452,3.6219814450004657,4.317052401742902,4.2762383747701636,4.079279362665002,1.7367463016784757,1.7395698696497481,4.6310863109395966,4.515587918061881,3.548239473603903,3.6203103538040957,4.078876709927708,5.8357199013661925,5.4343121641505086,3.600863512560372,3.58204287436362,1.5190043430695868,3.4639827253202844,-0.14913850428880393,0.5680506825447083,-0.16610582172870636,0.5680506825447083,-0.30009815096855164,0.1339762657880783,0.0,4.070830299826133,5.854422519705903,6.2153327572642665,3.5328063602036304,3.6823029114618957,4.39206978905303,4.185588466224297,4.02448546997739,1.618938367945622,1.6160630157765674,4.591478161086013,4.375969883050312,3.501797011054951,3.5905424107250092,4.057460037287157,5.785540347801028,5.385094178102265,3.588654218797919,3.584360765043751,1.5207251565807076,3.419276139227976,-0.171734843495796,0.5680506825447083,-0.30009815096855164
2,3.546719095412555,3.4865283501377204,3.9836583650078112,4.164543660556683,3.914350451104545,1.0033685595475175,0.9963661567245846,1.123373861880563,4.403676500808647,3.7905543944546647,3.264535483313256,3.426893008491982,6.095130544292767,5.542329431147167,5.212243588023076,3.457179688394551,3.439346076390227,4.991255257442305,1.4364555504209076,1.5103181906124497,3.2060506389910035,-0.5892719115542798,0.3739207983016968,-1.0,0.3739207983016968,-1.0,-0.36176907012240217,0.0,3.5009646658931177,3.8140237912600803,4.278091326618489,3.9587694978749037,0.9062085235074905,0.9025410614534989,1.0004782131359773,4.344538544632475,4.207226670282777,3.228437082065845,3.267051290536741,3.673108562941695,5.686891510020753,5.287107698278166,3.4674227989663624,3.4092899181604945,4.95729783053347,1.4129462566324542,1.4430691862566092,1.536724814601521,3.1880994138739744,-0.6531161209078641,0.3739207983016968,-1.0
3,4.252645639221132,4.105498330407436,6.091709226497206,6.665874091788482,3.8871249185631536,4.2062663282883666,4.804469392001508,4.600656964278687,3.7636526516357662,3.589480384857975,5.1453002011170135,4.673592337751453,4.0177976645966815,4.2153276872037635,6.573713257189916,5.899093896054035,3.8402936459096706,1.6151013584639444,1.5818754657914444,1.5739130209219516,4.000153717432121,-0.11989790804466624,0.0,-0.0,0.0,-0.0,0.0,0.0,4.258862346863118,4.120476077190405,6.092664413556553,6.665358251528147,3.891883462329045,4.197035743069095,4.807261391658995,4.60051180712795,3.7796259297025214,3.5246583372346962,5.137170740581233,4.668014236750344,4.018663104510999,4.2251460912221726,6.5748618526562135,5.908948152055728,3.83483453978358,1.614055639511324,1.5746050364309467,1.5772337565846362,4.000155953154451,-0.11989791921943699,0.0,-0.0
4,4.257682190173931,4.1166084367785265,6.113260187241952,6.670797254986477,3.8751286297798373,4.197887823267887,4.820082832934931,4.590046463692102,3.8075798296904995,3.702511152131332,5.139037361704712,4.67966475769777,4.011907187159475,4.212349824582518,6.566905987489804,5.918559454774076,3.8394404319981033,1.619545980917113,1.583433627164623,1.5747246761420912,4.000090460381028,-0.11999759342786721,0.0,-0.0,0.0,-0.0,0.0,0.0,4.255286660277554,4.120921089993048,6.106552468032038,6.659217841950528,3.8797013393647792,4.204515275552064,4.8030775088860045,4.592512586539112,3.7871903236723954,3.696162570251047,5.138640464455327,4.674289021073906,4.010352547131022,4.22010765662945,6.5668341578515825,5.913045845680168,3.833102144046111,1.619611971667989,1.5802916939102578,1.5800668638917996,4.000092603208658,-0.11999760684382146,0.0,-0.0
5,4.258282149067189,4.121276010039711,6.0858323091255775,6.658170481810522,3.893088237861196,4.197452555766469,4.81431269714493,4.590362044325146,3.7930412985738426,3.6984993614943606,5.139827131878953,4.6749246211413515,4.004298679923907,4.215552344871455,6.573730699101349,5.911696051604526,3.850578216514615,1.619235850383209,1.5837301467853089,1.5869131273649484,4.0001276346591235,-0.11999777762781079,0.0,-0.0,0.0,-0.0,0.0,0.0,4.259761804879918,4.110614715179598,6.095551199251975,6.683433091889688,3.883333925572097,4.210081717440802,4.808881130036573,4.605857650576599,3.8015014609521836,3.701626052229187,5.131234610403122,4.683519702923224,4.010655875993898,4.217894895441498,6.570757459781847,5.907853410034101,3.832796232820771,1.614803010546036,1.5807168241349914,1.5830535895749727,4.00012912506782,-0.11999778503373709,0.0,-0.0
6,4.272015312350346,4.109469953881677,6.101316036767713,6.655464363994894,3.880952773519046,4.212420051390731,4.8035348214667,4.596801402631178,4.498751957874855,3.2008203815216465,5.13874739780305,4.684466995342707,4.004766727854935,4.2189330216192165,6.580597257389973,5.913076628825009,3.8376303995453016,1.6171861178958296,1.5838582468533802,1.5769447845523292,4.00016936764903,-0.11989798657794984,0.0,-0.0,0.18252156674861908,-0.0,0.09126078337430954,0.0,5.154948537083485,5.212401793925725,3.9449653511188614,4.010975734425406,6.314570904655014,7.187235560433743,3.152332553549145,3.4035806985270964,3.954164301336496,3.195968593473542,3.1294754004813843,5.495307225417239,4.557910417224612,4.536850990838736,4.532682725580466,4.648301015373754,6.276792017565818,4.2510894963539885,5.6151193784518405,2.5746909658456216,3.996128698830019,-0.12022622136149232,0.18252156674861908,-0.0
7,4.259120855025583,4.116930875302631,6.094696341995254,6.679196830622185,3.8773107208879556,4.213917509170066,4.80007554489028,4.590649342402181,4.504263255820758,3.2811281924896467,5.140807667685367,4.662453178277243,4.0082377714732935,4.218485541404415,6.575045304847991,5.915759521174209,3.8125351135574226,1.6179709075080417,1.5887577004141085,1.5825605336539479,4.000167877136462,-0.11989797920255119,0.0,-0.0,0.0,-0.0,0.0,0.0,4.272015312350346,4.109469953881677,6.101316036767713,6.655464363994894,3.880952773519046,4.212420051390731,4.8035348214667,4.596801402631178,4.498751957874855,3.2008203815216465,5.13874739780305,4.684466995342707,4.004766727854935,4.2189330216192165,6.580597257389973,5.913076628825009,3.8376303995453016,1.6171861178958296,1.5838582468533802,1.5769447845523292,4.00016936764903,-0.11989798657794984,0.0,-0.0
8,1.9377599045458915,5.2128156849957685,5.407761141051873,4.165439383121619,4.3989855016950985,7.2153832469395365,3.610901695040184,3.558090629013876,4.43435062289625,3.6627647298874204,3.6022998327528333,6.0224271981579385,4.967104317257542,4.928740203592555,4.938927013756543,6.928822731864511,4.457416151120978,4.431710837345121,2.6139787766352,2.5671275124128385,4.000149991246151,-0.11989788934111979,0.0,-0.0,0.0,-0.0,0.0,0.0,4.252645639221132,4.105498330407436,6.091709226497206,6.665874091788482,3.8871249185631536,4.2062663282883666,4.804469392001508,4.600656964278687,3.7636526516357662,3.589480384857975,5.1453002011170135,4.673592337751453,4.0177976645966815,4.2153276872037635,6.573713257189916,5.899093896054035,3.8402936459096706,1.6151013584639444,1.5818754657914444,1.5739130209219516,4.000153717432121,-0.11989790804466624,0.0,-0.0
9,5.1265262716665285,3.619876773265414,5.371517406525112,5.714827343157173,6.263759375741286,2.300725601274633,2.6087814642079454,3.0119308573752828,2.8917404474827233,1.481160962607029,1.4835927031269411,4.542735312916884,6.397710050228228,3.648791847387576,3.668948630485288,3.753137947964712,3.938109634234124,5.885373208297334,4.0392539736815225,3.994014765590425,3.3970391436477776,-0.1866223277274142,0.5680506825447083,-0.4285971224308014,0.5680506825447083,-0.5981194376945496,-0.015034377574920654,0.0,4.100920351233585,5.926106738319535,6.337167725684237,3.5129005674656035,3.824526364406785,4.36159836040319,4.094337374702727,3.934657854989188,1.4706396810834117,1.5138508011574796,4.5474572734491465,4.062085987665142,3.4350740704511886,3.599284014744455,6.243767391923926,5.668524523147268,5.319630777873957,3.5585444750567627,3.635542143609704,1.5049263054425555,3.3528747558195744,-0.23180999061413723,0.5680506825447083,-0.5981194376945496
